season_hr_rate,recent_hr_rate,avg_exit_velocity,hard_hit_rate,barrel_rate,avg_launch_angle,pitcher_hr_rate,expected_plate_appearances,home_run
0.04430379746835443,0.045454545454545456,78.71322751322752,0.1746031746031746,0.031746031746031744,14.153439153439153,0.020618556701030927,4.4,0
0.043209876543209874,0.044444444444444446,78.51865284974093,0.17098445595854922,0.031088082901554404,14.139896373056995,0.020833333333333332,4.5,0
0.04216867469879518,0.045454545454545456,78.73724489795919,0.17857142857142858,0.030612244897959183,14.193877551020408,0.015873015873015872,4.4,0
0.041176470588235294,0.045454545454545456,79.1225,0.19,0.03,14.61,0.0,4.4,1
0.04597701149425287,0.06818181818181818,79.02427184466019,0.18932038834951456,0.03398058252427184,15.20388349514563,0.033707865168539325,4.4,0
0.0449438202247191,0.06976744186046512,78.78767772511848,0.1895734597156398,0.03317535545023697,14.62085308056872,0.03225806451612903,4.3,0
0.04371584699453552,0.06818181818181818,78.88899082568807,0.1834862385321101,0.03211009174311927,14.527522935779816,0.03571428571428571,4.4,1
0.0481283422459893,0.09302325581395349,79.00929203539825,0.18141592920353983,0.030973451327433628,15.238938053097344,0.0,4.3,0
0.04712041884816754,0.09302325581395349,79.29659574468086,0.19148936170212766,0.029787234042553193,14.736170212765957,0.0,4.3,0
0.046153846153846156,0.07142857142857142,79.36359832635983,0.19246861924686193,0.029288702928870293,14.690376569037657,0.05714285714285714,4.2,0
0.045,0.047619047619047616,79.64918699186993,0.1951219512195122,0.028455284552845527,15.044715447154472,0.05442176870748299,4.2,0
0.04411764705882353,0.047619047619047616,79.51968503937007,0.19291338582677164,0.027559055118110236,14.503937007874017,0.02962962962962963,4.2,0
0.04326923076923077,0.047619047619047616,79.60387596899224,0.19767441860465115,0.027131782945736434,14.585271317829458,0.042735042735042736,4.2,0
0.04225352112676056,0.046511627906976744,79.55169811320755,0.19622641509433963,0.026415094339622643,14.350943396226414,0.0125,4.3,0
0.041474654377880185,0.023255813953488372,79.66851851851852,0.1925925925925926,0.025925925925925925,14.374074074074073,0.023809523809523808,4.3,0
0.04054054054054054,0.022727272727272728,79.6363309352518,0.19784172661870503,0.025179856115107913,13.798561151079136,0.02631578947368421,4.4,0
0.03982300884955752,0.023255813953488372,79.44290780141844,0.1950354609929078,0.024822695035460994,13.294326241134751,0.02631578947368421,4.3,0
0.0391304347826087,0.0,79.41979166666667,0.1909722222222222,0.024305555555555556,13.4375,0.075,4.3,0
0.03829787234042553,0.0,79.3874149659864,0.19727891156462585,0.023809523809523808,12.887755102040817,0.033783783783783786,4.4,0
0.03765690376569038,0.0,79.43421926910298,0.19269102990033224,0.023255813953488372,12.767441860465116,0.02702702702702703,4.4,0
0.037037037037037035,0.0,79.4169934640523,0.1895424836601307,0.02287581699346405,12.673202614379084,0.05,4.3,1
0.04032258064516129,0.022727272727272728,79.4631746031746,0.19047619047619047,0.025396825396825397,12.81904761904762,0.011049723756906077,4.4,0
0.039525691699604744,0.022222222222222223,79.40219435736677,0.19122257053291536,0.025078369905956112,12.81191222570533,0.005847953216374269,4.5,0
0.038910505836575876,0.022727272727272728,79.50246153846153,0.19076923076923077,0.024615384615384615,12.547692307692307,0.02040816326530612,4.4,0
